ResTenants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Property_Code,Ref_Property_ID,Tenant_Code,Ext_Ref_Tenant_Id,Prospect_Code,Ref_Prospect_Id,Unit_Code,First_Name,Last_Name,Social_Security_Number,Move_In_Date,Move_Out_Date,Notice_Date,Lease_From_Date,Lease_To_Date,Lease_Sign_Date,Email,Phone_Number_1,Phone_Number_2,Phone_Number_3,Phone_Number_4,Status,General_Info_1,General_Info_2,General_Info_3,General_Info_4,General_Info_5,General_Info_6,General_Info_7,General_Info_8,General_Info_9,General_Info_10,General_Info_11,General_Info_12,General_Info_13,General_Info_14,Address1,Address2,City,State,Zipcode,Rent,Due_Day,Last_Month_Rent_Deposit,Paid_To_Date,Salutation,Renew_Date,Security_Deposit_0,Security_Deposit_1,Security_Deposit_2,Security_Deposit_3,Security_Deposit_4,Security_Deposit_5,Security_Deposit_6,Security_Deposit_7,Security_Deposit_8,Security_Deposit_9,Non_Sufficient_Fund_Count,Late_Fee_Count,Middle_Name,LateMin,LatePerDay,LateType,LateGrace,LatePercent,LateGrace2,LateAmount2,LatePercent2,LateAmountMax,LatePercentMax,LateDaysMax,LateTypeMax,LateType2,LateMinDueAmount,LeaseGrossSQFT,MovedOut,MaintenanceNotes,LeaseType,BillToCustomer,ExtraAddressLine,Gets1099,Payment_Type,Payable_Type,ACHOptOut,MTM,LeaseTerm,NoticeType,Affordable_Type,Ref_Unit_Id,RGI_Type
lark,,t0627668,,p0627668,,WAITMARI,Gary,Welsh,,,,,11/29/2015,12/28/2016,,custtest+garytwelsh@redisrupt.io,12223334444,12223334444,,,7,,,,,,,,,,,,,,,160 Porto Marino Drive,,Tiburon,CA,94920,350,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,0,0,0,0,13,0,0,,0
lark,,t0007894,,p0626987,,WAITMARI,Anne,Lowinger,,,,,01/15/2016,07/14/2016,,custtest+annehillary.lee@redisrupt.io,12223334444,,,,7,,,,,,,,,,,,,,,,,,,,350,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,,,0,0,0,0,0,6,0,0,,0
lark,,t0632976,,p0632976,,WAITMARI,Eric,Regan,,,,,,,,custtest+ericjamesregan@redisrupt.io,12223334444,,,,7,,,,,,,,,,,,,,,2709 Alida Street,,Oakland,CA,94602,350,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,-1,,0,0,,0,0,0,0,0,3,0,0,,0
lark,,t0640466,,p0640466,,WAITMARI,Christopher,Johnson,,,,,,,,custtest+johnsonnoel2014@redisrupt.io,12223334444,,,,7,,,,,,,,,,,,,,,7817 Rue Morgan,,Ocean Springs,MS,39564,350,1,0,,Mr.,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,-1,,0,0,,0,0,0,0,0,12,0,0,,0
lark,,t0640734,,p0640734,,WAITMARI,Angela,Movafaghi,,,,,,,,custtest+angelabisel@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,2103 Key West Cove,,Austin,TX,78746,350,1,0,,Mrs.,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,-1,,0,0,,0,0,0,0,0,3,0,0,,0
lark,,t0633268,,p0633268,,WAITMARI,Laura,Willoughby,,,,,,,,custtest+willoughby_laura@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,201 Ramona Ave,,El Cerrito,CA,94530,350,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,-1,,0,0,,0,0,0,0,0,3,0,0,,0
lark,,t0631894,,p0631894,,WAITMARI,Siobhan,Harrington,,,,,,,,custtest+skh1010@redisrupt.io,12223334444,,,,7,,,,,,,,,,,,,,,950 Cloud Avenue,,Menlo Park,CA,94025,350,1,0,,,,0,0,0,0,0,0,0,0,0,0,,,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,-1,,0,0,,0,0,0,0,,6,,,,0
lark,,t0633759,,p0633759,,WAITMARI,Carolyn,Binford,,,,,,,,custtest+carolyn.binford@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,6 Mt. Whitney Dr.,,San Rafael,CA,94903,350,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,-1,,0,0,,0,0,0,0,0,6,0,0,,0
lark,,t0633936,,p0633936,,WAITMARI,Michael,Hernandez,,,,,,,,custtest+mghernandez@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,236 N. Almenar Dr.,,Greenbrae,CA,94904,350,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,G,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,-1,,0,0,,0,0,0,0,0,12,0,0,,0
lark,,t0642486,,p0642486,,WAITMARI,Jamestate,Peterson,,,,,08/02/2016,08/01/2017,,custtest+rippedbodyfit@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,136 Mirada Dr.,,Daly City,CA,94015,350,1,0,,Mr.,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,-1,,0,0,,0,0,0,0,0,12,0,0,,0
lark,,t0629975,,p0629975,,WAITMARI,Michael,Plescia,,,,,,,,custtest+michael.plescia@redisrupt.io,12223334444,,,,7,,,,,,,,,,,,,,,"501 SE Main Street, Apt. 516",,Minneapolis,MN,55414,350,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,-1,,0,0,,0,0,0,0,0,12,0,0,,0
lark,,t0629604,,p0629604,,WAITMARI,Amanda,Estes,,,,,,,,custtest+Amandaestes14@redisrupt.io,12223334444,12223334444,,,7,,,,,,,,,,,,,,,314 Willow Ave,,Corte Madera,CA,94925,350,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,-1,,0,0,,0,0,0,0,0,12,0,0,,0
lark,,t0644185,,p0644185,,WAITMARI,Natalya,Egorova,,,,,,,,custtest+natalya.egorov@redisrupt.io,12223334444,,,,7,,,,,,,,,,,,,,,14 Conselyea st,apt 4,brooklyn,NY,11211,350,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,-1,,0,0,,0,0,0,0,0,12,0,0,,0
lark,,t0638908,,p0638908,,WAITMARI,Jacqueline,Vasquez,,,,,,,,custtest+jacqueline@redisrupt.io,12223334444,,,,7,,,,,,,,,,,,,,,32 Currey Ave,,Sausalito,CA,94965,350,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,-1,,0,0,,0,0,0,0,0,12,0,0,,0
lark,,t0636058,,p0636058,,WAITMARI,David,Sieber,,07/01/2016,,,07/01/2016,07/09/2017,,custtest+karolineinthecity10@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,3109 Douglas Ave,Apt 414,Dallas,TX,75219,350,1,0,,,,89.52,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,-1,,0,0,,0,0,0,0,0,12,0,0,,0
lark,,t0635902,,p0635902,,WAITCASP,Brenda,Field,,,,,,,,custtest+travelguru32@redisrupt.io,12223334444,,,,7,,,,,,,,,,,,,,,6050 Amman Place,,Dulles,VA,20189,206,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,A,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,-1,,0,0,,0,0,0,0,0,12,0,0,,0
lark,,t0637789,,p0637789,,WAITCASP,THOMAS,WHALEN,,,,,,,,custtest+tomwhalen@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,776 BUSH ST,308,SAN FRANCISCO,CA,94108,206,1,0,,Mr.,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,-1,,0,0,,0,0,0,0,0,12,0,0,,0
lark,,t0008536,,p0636652,,WAITCASP,Jill,Kohler,,,,,08/01/2016,07/31/2017,,custtest+jkohlervasquez@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,1141 Mustang Drive,,Danville,CA,94526,206,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,-1,,0,,,0,0,0,0,0,12,0,0,,0
lark,,t0630854,,p0630854,,WAITCASP,CHRISTOPHER,QUIMBY,,,,,,,,custtest+christopher_quimby@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,12294 1/2 MIRAR DE VALLE RD,,VALLEY CENTER,CA,92082,206,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,-1,,0,0,,0,0,0,0,0,12,0,0,,0
lark,,t0630823,,p0630823,,WAITCASP,Amy,Quimby,,,,,02/20/2016,02/19/2017,,custtest+amyquimby@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,12294 1/2 Mirar de Valle,,Valley Center,CA,92082,4000,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,-1,,0,0,,0,0,0,0,0,12,0,0,,0
lark,,t0643723,,p0643723,,WAITCASP,Jerry,Burg,,,,,10/01/2016,09/30/2017,,,,12223334444,,,7,,,,,,,,,,,,,,,233 W Wisconsin Ave,Apartment 501,Oconomowoc,WI,53066,206,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,-1,,0,0,,0,0,0,0,0,12,0,0,,0
lark,,t0634496,,p0634496,,WAITCASP,Colette,Law,,,,,,,,custtest+colette.lagueux@redisrupt.io,12223334444,,,,7,,,,,,,,,,,,,,,388 Beale Street,1808,San Francisco,CA,94105,206,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,M,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,-1,,0,0,,0,0,0,0,0,12,0,0,,0
lark,,t0642770,,p0642770,,WAITCASP,Jessica,Kissane,,,,,,,,custtest+jbkissane@redisrupt.io,12223334444,,,,7,,,,,,,,,,,,,,,53 Poplar Ave.,PO Box 29,Ross,CA,94957,206,1,0,,Mrs.,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,-1,,0,0,,0,0,0,0,0,12,0,0,,0
lark,,t0645459,,p0645459,,WAITCASP,airi,kopperoinen,,10/19/2016,,,,,,custtest+airiheidi@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,2 townsend street 1-1200,,san francisco,CA,94107,206,1,0,,Dr.,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,-1,,0,0,,0,0,0,0,0,12,0,0,,0
lark,,t0008409,,p0632964,,WAITCASP,Caitlin,Chalmers,,,,,05/03/2016,05/02/2017,,custtest+caitlin.j.chalmers@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,,,,,,3745,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,-1,,0,,,0,0,0,0,0,12,0,0,,0
lark,,t0633021,,p0633021,,WAITCASP,Caitlin,Chalmers,,,,,,,,custtest+caitlin.chalmers@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,863B Wallen Street,,San Francisco,CA,94129,206,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,-1,,0,0,,0,0,0,0,0,12,0,0,,0
lark,,t0645378,,p0645378,,WAITCASP,Steven,Compagno,,,,,,,,custtest+stevie@redisrupt.io,12223334444,,,,7,,,,,,,,,,,,,,,1135 Sir Francis Drake Blvd Apt 5,,Kentfield,CA,94904,206,1,0,,Mr.,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,-1,,0,0,,0,0,0,0,0,12,0,0,,0
lark,,t0645384,,p0645384,,WAITCASP,Daniel,McGue,,10/06/2016,,,10/06/2016,10/05/2017,,custtest+monica.mcgue@redisrupt.io,,12223334444,,,9,,,,,,,,,,,,,,,205 Laurel Grove Avenue,,Kentfield,CA,94904,206,1,0,,Mr.,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,-1,,0,0,,0,0,0,0,0,12,0,0,,0
lark,,t0007925,,p0624380,,WAITCASP,Dave,Madden,,,,,12/15/2016,01/14/2018,,custtest+dmadden@redisrupt.io,,,,12223334444,7,,,,,,,,,,,,,,,,,,,,206,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,,,0,0,0,0,0,13,0,0,,0
lark,,t0627833,,p0627833,,WAITCASP,Terry,Inscoe,,,,,,,,custtest+tinscoe@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,P.O. Box 687,,Ross,CA,94957,206,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,0,0,0,0,12,0,0,,0
lark,,t0628731,,p0628731,,WAITCASP,Mehmet,Oguz,,12/31/2015,,,,,,custtest+mattoguz@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,380 Crown Rd,,Kentfield,CA,94904,206,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,T,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,-1,,0,0,,0,0,0,0,0,12,0,0,,0
lark,,t0621636,,p0621636,,WAITCASP,Jyotsom,Ganatra,,,,,07/27/2015,10/26/2015,,custtest+jganatra@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,455 Riviera Circle,,Larkspur,CA,94939,206,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,0,0,0,0,3,0,0,,0
lark,,t0624167,,p0624167,,WAITCASP,Matt,Greene,,09/01/2015,,,09/01/2015,08/31/2016,,custtest+greenem03@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,1040 West Adams,Unit 256,Chicago,IL,60607,206,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,0,0,0,0,12,0,0,,0
lark,,t0619482,,p0619482,,WAITCASP,Rick,Newton,,,,,08/31/2015,07/30/2016,,custtest+rick.newton1@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,po box 276,,ross,CA,94957,206,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,0,0,0,0,11,0,0,,0
lark,,t0613995,,p0613995,,WAITCASP,Kathryn,Cox,,,,,01/23/2015,03/22/2016,,custtest+kathrynacox@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,558 Central Ave,,San Francisco,CA,94117,206,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,0,0,0,0,14,0,0,,0
lark,,t0614362,,p0614362,,WAITCASP,Steven,Pringle,,,,,06/01/2015,05/31/2016,,custtest+steven_pringle@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,101 Overlook  Road,,Blue Ridge,GA,30513,206,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,0,0,0,0,12,0,0,,0
lark,,t0616968,,p0616968,,WAITCASP,hal,schornstein,,,,,06/01/2015,05/31/2016,,custtest+hschornstein@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,301 ricardo road,,mill valley,CA,94941,206,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,0,0,0,0,12,0,0,,0
lark,,t0615505,,p0615505,,WAITCASP,Rachid Salim,Lyazidi,,,,,06/01/2015,05/31/2016,,custtest+lyazidifamily@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,35 red hill circle,,tiburon,CA,94920,206,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,0,0,0,0,12,0,0,,0
lark,,t0003789,,p0003789,,WAITCASP,Sebastian,Hoeller,,09/27/2014,,,09/27/2014,09/26/2015,,custtest+s.hoeller@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,"Platte 83, 6600 Musau",AUSTRIA,,,,206,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,0,0,0,0,12,0,0,,0
lark,,t0004199,,p0004199,,WAITCASP,Dennis,Szczesuil,,,,,12/01/2014,11/30/2015,,custtest+DJSzcz33@redisrupt.io,,12223334444,,12223334444,7,,,,,,,,,,,,,,,"1900 Washington Street, #501",,San Francisco,CA,94109,206,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,0,0,0,0,12,0,0,,0
lark,,t0002660,,p0002660,,WAITCASP,Charis,Castellanos,,,,,,,,custtest+chariscastellanos@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,2065 Vallejo St APT 3,,San Francisco,CA,94123,0,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,0,0,0,0,12,0,0,,0
lark,,t0002653,,p0002653,,WAITCASP,Thomas,Beer,,,,,08/15/2014,11/14/2014,,custtest+thbeer@redisrupt.io,12223334444,12223334444,,,7,,,,,,,,,,,,,,,485 tuallitan rd,,los angeles,CA,90049,0,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,0,0,0,0,0,0,0,,0
lark,,t0000168,,p0002220,,WAITCASP,Mr. Jan,Dinler,,,,,10/15/2014,11/14/2015,,,12223334444,,,,7,,,,,,,,,,,,,,,4119 Milford Lane,,Aurora,IL,60504,206,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,,,0,0,0,0,0,13,0,0,,0
lark,,t0001436,,p0001436,,WAITCASP,Michael,Varnum,,05/02/2014,,,03/01/2014,08/31/2014,,custtest+cherivarnum@redisrupt.io,,12223334444,,12223334444,7,,,,,,,,,,,,,,,PO Box 1011,,Ross,CA,94957,0,1,0,,,,0,0,0,0,0,0,0,0,0,0,,,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,0,0,0,,,,0,,0
cove,,t0616927,,p0616927,,001-BARB,Robert,Unsworth,,06/01/2015,,,06/01/2015,06/30/2016,,custtest+robertnunsworth@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,2211 Mar East Street,,Tiburon,CA,94920,5150,1,0,,,,0,0,0,0,0,0,0,0,0,0,1,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,0,0,0,0,13,0,0,,0
cove,,t0617426,,p0617426,,001-BARB,Greg,Fidelman,,06/12/2015,09/18/2016,08/18/2016,06/12/2015,07/11/2016,06/10/2015,custtest+fidelman@redisrupt.io,12223334444,12223334444,,12223334444,1,,,,,,,,,,,,,,,10990 Wilshire Blvd,8th Floor,Los Angeles,CA,90024,5150,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,-1,,0,0,,0,0,0,0,-1,13,1,0,,0
cove,,tc000001,,p0001150,,001-BARB,Susan,Rankin,,07/30/2009,10/30/2014,09/25/2014,07/23/2013,07/18/2014,07/23/2013,custtest+susanbartlettrankin@redisrupt.io,,,,12223334444,1,,,,,,,,,,,,,,,106 Jefferson Drive,,Tiburon,CA,94920,2881,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,-1,12,0,0,,0
cove,,t0000242,,p0001151,,001-CAPT,Tess,Skach,,11/21/2012,07/01/2014,06/01/2014,11/10/2013,11/24/2014,11/10/2013,custtest+tessskach7659@redisrupt.io,,12223334444,,,1,,,,,,,,,,,,,,,127 Barbaree Way,,Tiburon,CA,94920,2033,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,,0,,0,0,,,0,0,-1,,0,0,,0,1,0,0,0,12,0,0,,0
cove,,t0615370,,p0615370,,001-CAPT,Catherine,Boettcher,,03/07/2015,03/06/2016,02/01/2016,03/07/2015,03/06/2016,03/06/2015,custtest+catb3082@redisrupt.io,,12223334444,,,1,,,,,,,,,,,,,,,346 Felton Drive,,Menlo Park,CA,94025,3150,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,0,0,0,0,12,1,0,,0
cove,,t0003588,,p0003588,,001-CAPT,Susie,Mariam,,11/28/2014,03/01/2015,02/21/2015,11/28/2014,11/27/2015,11/23/2014,custtest+susiemariam@redisrupt.io,12223334444,12223334444,,,1,,,,,,,,,,,,,,,Bel Aire School,277 karen Way,Tiburon,CA,94920,3150,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,12,0,0,,0
cove,,t0008387,,p0632520,,001-CAPT,Mac,Goodhart,,03/26/2016,,,03/26/2016,04/25/2017,03/12/2016,custtest+goodhart.mac@redisrupt.io,,,,12223334444,0,,,,,,,,,,,,,,,1 Captains Landing,,Tiburon,CA,94920,3050,1,0,,,,750,250,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,0,,0,,,0,0,0,0,0,13,0,0,,0
cove,,t0008337,,p0631039,,001-CHAN,Rebecca,Paull,,03/15/2016,,,03/15/2016,04/14/2017,02/14/2016,custtest+rlpaull28@redisrupt.io,,12223334444,,,0,,,,,,,,,,,,,,,1 Channel Landing,,Tiburon,CA,94920,5295,1,0,,,,750,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,0,,0,,,0,0,0,0,0,13,0,0,,0
cove,,t0625196,,p0625196,,001-CHAN,Kristine,Wiegand,,,,,09/12/2015,09/11/2016,,custtest+ericwiegand34@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,1710 Montilla Street,,Santee,CA,92071,6500,1,0,,,,0,0,0,0,0,0,0,0,0,0,,,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,0,0,0,,12,,0,,0
cove,,tc000003,,p0001152,,001-CHAN,Barbara,Woodward,,06/01/2013,02/20/2015,01/12/2015,06/01/2013,06/01/2014,06/01/2013,custtest+bww818@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,7317 Oak Leaf Dr.,,Santa Rosa,CA,95409,3988,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,-1,13,0,0,,0
cove,,t0007425,,p0615783,,001-SALT,Theresa (Tess),Skach,,07/16/2015,,,08/16/2016,08/15/2017,07/03/2015,custtest+tessskach7659@redisrupt.io,12223334444,,,12223334444,0,,,,,,,,,,,,,,,1 Salt Landing,,Tiburon,CA,94920,3030,1,0,,,07/18/2016,750,0,0,0,0,0,0,0,0,0,1,0,,75,0,2,5,75,0,,0,,0,0,,,100,0,0,,0,,,0,0,0,0,0,12,0,0,,0
cove,,t0007446,,p0037890,,001-SALT,Jaime,Edmunson,,11/12/2014,04/27/2015,04/10/2015,11/12/2014,11/11/2015,11/12/2014,custtest+jaimescissorhands@redisrupt.io,,12223334444,,12223334444,1,,,,,,,,,,,,,,,1 Salt Landing,,Tiburon,CA,94920,3105,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,L,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,12,0,0,,0
cove,,t0000109,,p0001482,,001-SALT,Julie,Eakin,,,,,12/31/2013,05/15/2014,,custtest+julieeakin@redisrupt.io,12223334444,12223334444,,,7,,,,,,,,,,,,,,,524 Bates St.,,Traverse City,MI,49686,2100,1,,,,,0,0,0,0,0,0,0,0,0,0,,,,75,0,2,5,75,0,,0,,0,0,,,0,,-1,,,,,,,0,,,5,,0,,0
cove,,t0000115,,p0001641,,001-SALT,Susan,Slemp,,01/11/2014,05/27/2014,04/10/2014,01/11/2014,05/27/2014,01/11/2014,custtest+suzs1107@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,P.O. Box 698,,Stinson Beach,CA,94970,2100,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,,0,,0,0,,,0,0,-1,,0,,,0,1,0,0,0,4,0,0,,0
cove,,t0007910,,p0616409,,001-SEAD,Cameron,Westland,,05/10/2015,11/20/2015,10/30/2015,05/10/2015,06/09/2016,04/25/2015,custtest+camwest@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,2 Channel  Landing,,Tiburon,Ca,94920,4300,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,,,0,0,0,0,0,13,0,0,,0
cove,,tc000004,,p0001153,,001-SEAD,Pamela,Broad,,08/11/2003,09/30/2014,08/19/2014,07/23/2013,07/18/2014,07/23/2013,custtest+broad.pam@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,12 Skylark Dr. Apt. 8,,Larkspur,CA,94939,2355,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,-1,12,1,0,,0
cove,,t0008340,,p0631099,,001-SEAD,Cindy,Mao,,03/07/2016,,,03/07/2016,04/06/2017,02/16/2016,custtest+cindylemao@redisrupt.io,,12223334444,,,0,,,,,,,,,,,,,,,1 Seadrift Landing,,Tiburon,CA,94920,4095,1,0,,,,750,250,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,0,,0,,,0,0,0,0,0,13,0,0,,0
cove,,tc000005,,p0001154,,002-BARB,Jordan,Wellwood,,06/09/2013,02/28/2014,02/04/2014,06/09/2013,06/04/2014,06/09/2013,custtest+jordanriver@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,15 Corte Mesa Ave.,,San Rafael,CA,94901,1888,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,,0,,0,0,,,0,0,-1,,0,0,,0,1,0,0,0,12,0,0,,0
