ResRoommates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tenant_Code,Ext_Ref_Tenant_Id,Roommate_PhoneNumber1,Roommate_PhoneNumber2,Roommate_PhoneNumber3,Roommate_PhoneNumber4,Roommate_UserDefined0,Roommate_UserDefined1,Roommate_UserDefined2,Roommate_UserDefined3,Roommate_UserDefined4,Roommate_UserDefined5,Roommate_UserDefined6,Roommate_UserDefined7,Roommate_UserDefined8,Roommate_UserDefined9,Roommate_SSN,Property_Code,Ref_Property_ID,Unit_Code,Ref_Unit_Id,Ext_Ref_Roommate_Id,Roommate_Salutation,Roommate_LastName,Roommate_FirstName,Roommate_Email,Roommate_ALTEmail,Roommate_MoveIn,Roommate_MoveOut,Occupant_Type,Roommate_Occupant,Roommate_ACHOptOut,Roommate_Relationship,Roommate_Notes,Roommate_Code
tc000152,,12223334444,,,,,,,,,,,,,,,cove,,044-BARB,,,,Karin,Slezak,custtest+karinsthings@redisrupt.io,,04/15/2010,,1,0,0,Roommate,,r0000446
tc000154,,,,,,,,,,,,,,,,,cove,,033-GNWD,,,,Levin,Mika,,,08/10/2011,,1,-1,0,Roommate,,r0000267
tc000154,,,,,,,,,,,,,,,,,cove,,033-GNWD,,,,Hiroko,Levin,,,08/10/2011,,2,0,0,Other,,r0000268
tc000154,,,,,,,,,,,,,,,,,cove,,033-GNWD,,,,Ami,Levin,,,05/27/2011,,1,-1,0,Spouse,,r0000269
tc000156,,12223334444,,,,,,,,,,,,,,,cove,,076-BARB,,,,Jansheski,Mark,,,08/09/2011,,1,0,0,Roommate,,r0000437
tc000157,,,,,,,,,,,,,,,,,cove,,153-BARB,,,,Chris,Harlan,,,03/17/2011,,2,0,0,Other,,r0022693
tc000157,,,,,,,,,,,,,,,,,cove,,153-BARB,,,,Kelly,Harlan,,,03/17/2011,,2,0,0,Other,,r0022694
tc000158,,12223334444,,,,,,,,,,,,,,,cove,,117-BARB,,,,Berry,Jennifer,custtest+berryjenn@redisrupt.io,,07/16/2009,,1,0,0,Roommate,,r0000577
tc000158,,,,,,,,,,,,,,,,,cove,,117-BARB,,,,Clara,Berry,,,07/16/2009,,2,0,0,Other,,r0000578
tc000158,,,,,,,,,,,,,,,,,cove,,117-BARB,,,,Lucy,Berry,,,07/16/2009,,2,0,0,Other,,r0000579
tc000159,,12223334444,,,,,,,,,,,,,,,cove,,036-BARB,,,,Megan,Carson,custtest+megan@redisrupt.io,,09/22/2008,,1,-1,0,Roommate,,r0000276
tc000163,,12223334444,,,,,,,,,,,,,,,cove,,038-BARB,,,,James,Cowen,custtest+jbcowen@redisrupt.io,,04/10/2011,,1,-1,0,Roommate,,r0000277
tc000164,,12223334444,,,,,,,,,,,,,,,cove,,038-GNWD,,,,Christina,Sherman,custtest+christina@redisrupt.io,,02/15/2011,,1,-1,0,Roommate,,r0000278
tc000164,,,,,,,,,,,,,,,,,cove,,038-GNWD,,,,Benjamin,Williams,,,06/17/2013,,1,-1,0,Roommate,,r0000279
tc000165,,12223334444,,,,,,,,,,,,,,,cove,,039-BARB,,,,Patricia,Cowden,custtest+pcowden@redisrupt.io,,02/01/2005,,1,0,0,Roommate,,r0000280
tc000167,,,,,,,,,,,,,,,,,cove,,040-BARB,,,,Veasna,Bogliolo,,,09/21/2013,,2,0,0,Other,,r0000281
tc000167,,,,,,,,,,,,,,,,,cove,,040-BARB,,,,Sophin,Bogliolo,,,09/21/2013,,2,0,0,Other,,r0000282
tc000168,,12223334444,,,,,,,,,,,,,,,cove,,041-BARB,,,,Fisher,David,custtest+dcfisherbusiness@redisrupt.io,,11/21/2005,,1,0,0,Roommate,,r0000283
tc000169,,12223334444,,,,,,,,,,,,,,,cove,,042-BARB,,,,James,Knauf,custtest+je@redisrupt.io,,11/26/2011,,1,-1,0,Roommate,,r0000284
tc000175,,12223334444,,,,,,,,,,,,,,,cove,,048-BARB,,,,Christopher,Mckay,,,04/24/2012,,2,0,0,Other,,r0000285
tc000176,,12223334444,,,,,,,,,,,,,,,cove,,049-BARB,,,,Levy,Laura,custtest+laura.christine.levy@redisrupt.io,,08/27/2012,,2,0,0,Other,,r0000286
tc000178,,,,,12223334444,,,,,,,,,,,,cove,,052-BARB,,,,Uslaner,Diane,custtest+djuslaner@redisrupt.io,,02/01/2013,,1,0,0,Roommate,,r0000287
tc000179,,12223334444,,,,,,,,,,,,,,,cove,,053-BARB,,,,Daniel,Teehan,custtest+teehan94920@redisrupt.io,,01/28/2013,,1,-1,0,Roommate,,r0000288
tc000180,,12223334444,,,,,,,,,,,,,,,cove,,054-BARB,,,,Harry (David),Precheur,custtest+blkice@redisrupt.io,,12/29/2012,,1,0,0,Guarantor,,r0000289
tc000182,,12223334444,,,,,,,,,,,,,,,cove,,137-BARB,,,,Scott,Stranzl,custtest+scott@redisrupt.io,,08/29/2013,,1,0,0,Roommate,,r0023049
tc000183,,,,,,,,,,,,,,,,,cove,,057-BARB,,,,Kiana,Melendez,,,04/24/2012,,2,0,0,Other,,r0000291
tc000183,,,,,,,,,,,,,,,,,cove,,057-BARB,,,,Julien,Melendez,,,08/15/2013,,2,0,0,Other,,r0000292
tc000185,,12223334444,,,,,,,,,,,,,,,cove,,059-BARB,,,,Catherine,Hamill,custtest+catherinehamill7@redisrupt.io,,12/01/2011,,1,0,0,Roommate,,r0000293
tc000186,,,,,,,,,,,,,,,,,cove,,060-BARB,,,,Sharie,Shute,custtest+shariess@redisrupt.io,,03/18/2013,,2,0,0,Other,,r0000294
tc000187,,,12223334444,,,,,,,,,,,,,,cove,,061-BARB,,,,Iris,Sandkuhler,custtest+isandkuhler@redisrupt.io,,01/15/2006,,1,0,0,Roommate,,r0000295
tc000189,,12223334444,,,,,,,,,,,,,,,cove,,063-BARB,,,,Kristen,Byrne,custtest+kristen.byrne1@redisrupt.io,,08/08/2012,,1,-1,0,Roommate,,r0000296
tc000189,,,,,,,,,,,,,,,,,cove,,063-BARB,,,,Devan,Byrne,,,08/08/2012,,2,0,0,Other,,r0000297
tc000189,,,,,,,,,,,,,,,,,cove,,063-BARB,,,,Ethan,Byrne,,,08/08/2012,,2,0,0,Other,,r0000298
tc000189,,,,,,,,,,,,,,,,,cove,,063-BARB,,,,Megan,Miller,,,07/31/2013,,2,0,0,Other,,r0000299
tc000195,,12223334444,,,,,,,,,,,,,,,cove,,069-BARB,,,,Herbert,Myers,custtest+whataspot@redisrupt.io,,09/27/2012,,1,-1,0,Roommate,,r0000300
tc000199,,,12223334444,,,,,,,,,,,,,,cove,,073-BARB,,,,Strain,Kelly,custtest+kelstrain@redisrupt.io,,,,1,0,0,,,r0000301
tc000202,,,,,,,,,,,,,,,,,cove,,076-BARB,,,,Jason,Copeland,custtest+Jcopeland11@redisrupt.io,,08/17/2013,,1,-1,0,Roommate,,r0000302
tc000202,,,,,,,,,,,,,,,,,cove,,076-BARB,,,,Will,Copeland,custtest+info@redisrupt.io,,08/17/2013,,2,0,0,Other,,r0000303
tc000202,,,,,,,,,,,,,,,,,cove,,076-BARB,,,,Hindaleah,Copeland,custtest+info@redisrupt.io,,08/17/2013,,2,0,0,Other,,r0000304
tc000203,,12223334444,,,,,,,,,,,,,,,cove,,077-BARB,,,,Sofia Elena,Alekna,,,09/05/2013,,2,0,0,Other,,r0000305
tc000205,,,,,12223334444,,,,,,,,,,,,cove,,079-BARB,,,,Rendek,Adam,custtest+rendek@redisrupt.io,,,,1,-1,0,,,r0000362
tc000207,,,,,,,,,,,,,,,,,cove,,081-BARB,,,,Chelsea,Reilly,custtest+Reillychelsea@redisrupt.io,,11/14/2009,,2,0,0,Other,,r0000306
tc000209,,12223334444,,,,,,,,,,,,,,,cove,,083-BARB,,,,Linda,Wohlrabe,custtest+lwohlrabe@redisrupt.io,,10/08/2013,,1,-1,0,Roommate,,r0000307
tc000211,,12223334444,,,,,,,,,,,,,,,cove,,085-BARB,,,,Ashley,Battaglia,custtest+ashleyrbattaglia@redisrupt.io,,03/15/2013,,1,0,0,Roommate,,r0000308
tc000213,,12223334444,,,,,,,,,,,,,,,cove,,087-BARB,,,,Dorothy,Potter,custtest+dotcpotter@redisrupt.io,,01/25/2013,,1,0,0,Roommate,,r0000309
tc000215,,12223334444,,,,,,,,,,,,,,,cove,,089-BARB,,,,Charles,Hauswirth Jr,custtest+chauswirth1115@redisrupt.io,,04/05/2010,,1,-1,0,Roommate,,r0000310
tc000219,,,,,,,,,,,,,,,,,cove,,093-BARB,,,,,,,,,,0,-1,0,,,r0000311
tc000221,,12223334444,,,,,,,,,,,,,,,cove,,095-BARB,,,,Matthew,Kim,custtest+nervoush20@redisrupt.io,,06/17/2013,,1,-1,0,Roommate,,r0000312
tc000223,,,,,,,,,,,,,,,,,cove,,097-BARB,,,,Ben,Gold-matejka,,,12/27/2012,,2,0,0,Other,,r0000313
tc000223,,,,,,,,,,,,,,,,,cove,,097-BARB,,,,David,Gold-matejka,,,12/27/2012,,2,0,0,Other,,r0000314
tc000224,,12223334444,,,,,,,,,,,,,,,cove,,098-BARB,,,,Vucci,Gina,custtest+gina@redisrupt.io,,,,1,0,0,,,r0000363
tc000225,,,,,,,,,,,,,,,,,cove,,099-BARB,,,,Jacob,King,,,10/10/2008,,2,0,0,Other,,r0000315
tc000225,,,,,,,,,,,,,,,,,cove,,099-BARB,,,,Jackson,King,,,10/10/2008,,2,0,0,Other,,r0000316
tc000225,,,,,,,,,,,,,,,,,cove,,099-BARB,,,,Andrea,King,,,10/10/2008,,2,0,0,Other,,r0000317
tc000225,,12223334444,,,,,,,,,,,,,,,cove,,099-BARB,,,,Angela,King,custtest+joe.king@redisrupt.io,,10/10/2008,,1,-1,0,Roommate,,r0000318
tc000226,,12223334444,,,,,,,,,,,,,,,cove,,100-BARB,,,,Elizabeth,Gaito,custtest+Elizabethgaito@redisrupt.io,,10/09/2013,,1,-1,0,Roommate,,r0000319
tc000226,,,,,,,,,,,,,,,,,cove,,100-BARB,,,,Benjamin,Gaito,,,10/09/2013,,2,0,0,Other,,r0000320
tc000226,,,,,,,,,,,,,,,,,cove,,100-BARB,,,,Mateo,Gaito,,,10/09/2013,,2,0,0,Other,,r0000321
tc000227,,,,,,,,,,,,,,,,,cove,,101-BARB,,,,Chara,Schreyer,custtest+chara@redisrupt.io,,01/12/2013,,1,0,0,Roommate,,r0000322
tc000229,,12223334444,,,,,,,,,,,,,,,cove,,103-BARB,,,,Bigman,David,custtest+Davidbigman@redisrupt.io,,07/05/2013,,1,0,0,Roommate,,r0000323
tc000229,,,,,,,,,,,,,,,,,cove,,103-BARB,,,,Bigman,Oliver,,,07/05/2013,,2,0,0,Other,,r0000324
tc000230,,12223334444,,,,,,,,,,,,,,,cove,,104-BARB,,,,Vinsetta,Coe,custtest+designvc@redisrupt.io,,06/01/2010,,1,0,0,Roommate,,r0000325
tc000235,,12223334444,,,,,,,,,,,,,,,cove,,109-BARB,,,,Helene,Raymond,custtest+heleneraymond@redisrupt.io,,02/15/2013,,1,0,0,Roommate,,r0000326
tc000237,,12223334444,,,,,,,,,,,,,,,cove,,113-BARB,,,,Beraldi,Alessandra,,,07/15/2013,,1,0,0,Roommate,,r0000327
tc000237,,,,,,,,,,,,,,,,,cove,,113-BARB,,,,Leonardo,Biral,custtest+no@redisrupt.io,,07/15/2013,,2,0,0,Other,,r0000328
tc000237,,,,,,,,,,,,,,,,,cove,,113-BARB,,,,Michele,Biral,custtest+no@redisrupt.io,,07/15/2013,,2,0,0,Other,,r0000329
tc000238,,,,,,BMW 1999 328i / Blk,4CZC269,,,,,,,,,,cove,,114-BARB,,,,,,,,,,0,-1,0,Other,,r0000330
tc000239,,12223334444,,,,,,,,,,,,,,,cove,,115-BARB,,,,Janice,Kim,custtest+janice@redisrupt.io,,04/13/2009,,1,-1,0,Roommate,,r0000331
tc000239,,,,,,,,,,,,,,,,,cove,,115-BARB,,,,Ashira,Kim-Price,,,04/13/2009,,2,0,0,Other,,r0000332
tc000239,,,,,,,,,,,,,,,,,cove,,115-BARB,,,,Malachi,Kim-Price,,,04/13/2009,,2,0,0,Other,,r0000333
tc000240,,,,,,,,,,,,,,,,,cove,,116-BARB,,,,Emme,Silverman,,,03/18/2013,,2,0,0,Other,,r0000334
tc000240,,,,,,,,,,,,,,,,,cove,,116-BARB,,,,Anyu,Silverman,,,06/12/2010,,1,-1,0,Roommate,,r0000335
tc000242,,12223334444,,,,,,,,,,,,,,,cove,,118-BARB,,,,Thomas,Herr,,,11/01/2005,,1,0,0,Roommate,,r0000336
tc000244,,,,,,,,,,,,,,,,,cove,,120-BARB,,,,Boor,Marjorie,custtest+marjorie.boor@redisrupt.io,,10/01/2013,,1,0,0,Roommate,,r0000337
tc000246,,12223334444,,,,,,,,,,,,,,,cove,,122-BARB,,,,Atchison,Andrea,custtest+Andy.rdh10@redisrupt.io,,06/19/2012,,1,0,0,Roommate,,r0000338
tc000247,,12223334444,,,,,,,,,,,,,,,cove,,123-BARB,,,,Marisa,Why,custtest+Mwhy790@redisrupt.io,,01/05/2012,,2,0,0,Other,,r0000339
tc000249,,,,,,,,,,,,,,,,,cove,,126-BARB,,,,Aliona,Mata,custtest+amata@redisrupt.io,,03/01/2013,,2,0,0,Other,,r0000340
tc000254,,12223334444,,,,,,,,,,,,,,,cove,,132-BARB,,,,Johanson,Craig,custtest+Drcraigj@redisrupt.io,,07/26/2011,,1,0,0,Roommate,,r0000341
tc000255,,12223334444,,,,,,,,,,,,,,,cove,,133-BARB,,,,Olivia,Vain,custtest+davy@redisrupt.io,,01/12/2013,,2,0,0,Other,,r0000342
tc000257,,,,,,,,,,,,,,,,,cove,,135-BARB,,,,Helen,Delacruz,,,09/24/2001,,2,0,0,Other,,r0000343
tc000257,,12223334444,12223334444,,,,,,,,,,,,,,cove,,135-BARB,,,,Harrison,Anne,custtest+annemoises@redisrupt.io,,09/24/2001,,1,0,0,Roommate,,r0000344
tc000258,,12223334444,,,,,,,,,,,,,,,cove,,136-BARB,,,,Chao,Liu,custtest+sangou12@redisrupt.io,,09/01/2007,,1,0,0,Roommate,,r0000345
tc000267,,12223334444,,,,,,,,,,,,,,,cove,,145-BARB,,,,Jason,Hudson,custtest+jasdhud@redisrupt.io,,06/20/2013,,1,-1,0,Roommate,,r0000346
tc000268,,12223334444,,,,,,,,,,,,,,,cove,,146-BARB,,,,Jaboor,Joyce,,,06/01/2008,,1,0,0,Roommate,,r0000347
tc000269,,,,,,,,,,,,,,,,,cove,,147-BARB,,,,Jason,Ball,,,03/29/2013,,2,0,0,Other,,r0000348
tc000269,,,,,,,,,,,,,,,,,cove,,147-BARB,,,,Alexander,Chipman,,,03/29/2013,,2,0,0,Other,,r0000349
tc000269,,,,,,,,,,,,,,,,,cove,,147-BARB,,,,Martin,Koppisch,,,03/29/2013,,2,0,0,Other,,r0000350
tc000269,,,,,,,,,,,,,,,,,cove,,147-BARB,,,,Uriel,Martinez,,,06/12/2011,,1,0,0,Spouse,,r0000351
tc000272,,,,,,,,,,,,,,,,,cove,,150-BARB,,,,William,Bartrug,custtest+Cdybrtrg@redisrupt.io,,07/29/2013,,1,-1,0,Roommate,,r0000352
tc000273,,,,,,,,,,,,,,,,,cove,,151-BARB,,,,Kinsley,Kyle,custtest+none@redisrupt.io,,10/28/2013,,2,0,0,Other,,r0000353
tc000274,,12223334444,,,,,,,,,,,,,,,cove,,152-BARB,,,,Crystal,Pinkston,custtest+imcrystalpinkston@redisrupt.io,,05/07/2011,,1,-1,0,Roommate,,r0000354
tl000199,,,,,,,,,,,,,,,,,lark,,210-2105,,,,Sharma,Ripple,,,,,0,0,0,Spouse,,r0000366
tl000291,,12223334444,12223334444,,,,12223334444,12223334444,,,,,,,,,cove,,027-SALT,,,,Thomas,Michael,custtest+teeitupmt@redisrupt.io,,01/24/2014,,0,0,0,Roommate,,r0000392
tl000611,,,,,,,,,,,,,,,,,lark,,250-0277,,,,Fisher,Nicki,,,,,,0,,Spouse,,r0000477
tl000876,,,,,,,,,,9/14/07,,,,,,,cove,,074-BARB,,,,Jinian,Ethan,,,,,2,-1,0,Other,,r0026820
tl000937,,,,,,,,,,,,,,,,,cove,,032-GNWD,,,,Sanford,Siobhan,custtest+sanfordres@redisrupt.io,,,,1,0,0,Spouse,,r0000626
tl000945,,,,,,,,,,,,,,,,,lark,,900-0243,,,,MacDonald,Rowna,custtest+jimandchaz@redisrupt.io,,,,1,0,0,Spouse,,r0000621
tl000950,,,12223334444,,,,,,,,,,,,,,cove,,121-BARB,,,,Vickers,Thomas Winston,custtest+twinstonvickers@redisrupt.io,,,,1,0,0,Spouse,,r0000623
tl019867,,12223334444,12223334444,,,,,,,,,,,,,,lark,,300-0214,,,,Krushkhova,Marli,custtest+krushkhova@redisrupt.io,,,,0,-1,0,Spouse,,r0000026
tl079949,,,,,,,,,,,,,,,,,lark,,100-0101,,,,Marculescu,Francesca,custtest+francescaduncan@redisrupt.io,,,,0,0,0,,,r0026650
tl081164,,,12223334444,,,,,,,,,,,,,,cove,,100-BARB,,,,Lowenthal,Tania,custtest+taniatalks@redisrupt.io,,,,1,0,0,Spouse,,r0022900
tl084971,,,12223334444,,,,,,,,,,,,,,lark,,110-0146,,,,Ida,Erika,custtest+idaev52@redisrupt.io,,,,1,0,0,Spouse,,r0023834
tl094204,,,,12223334444,,,,,,,,,,,,,lark,,900-0138,,,,Finn,Maglin Marioli,custtest+maglin18_9@redisrupt.io,,,,0,0,0,Spouse,,r0000110
tl098331,,,,,,,,,,,,,,,,,lark,,230-0268,,,,Park,Kwang S.,,,,,1,0,0,,,r0000430
tl098331,,,,,,,,,,,,,,,,,lark,,230-0268,,,,Park,Yong S.,,,,,1,0,0,,,r0000431
tl109588,,12223334444,,,,,,,,,,,,,,,lark,,110-0146,,,,Miller,DeWitt,custtest+whitmiller@redisrupt.io,,,,1,0,0,Spouse,,r0000150
tl111163,,,,,,,,,,,,,,,,,lark,,170-2222,,,,Stuart,Dave,custtest+noritastuart@redisrupt.io,,,,0,-1,0,Spouse,,r0000068
tl114251,,,,,12223334444,,,,,,,,,,,,lark,,250-0169,,,,Bessler,Robert,custtest+heavenearthbeing@redisrupt.io,,,,0,0,0,,,r0000386
tl796299,,,,,,,,,,,,,,,,,lark,,300-0219,,,,Dailey,Bianca,,,,,0,0,0,,,r0000611
tl798202,,,,,,,,,,,,,,,,,lark,,300-0219,,,,Fournier,Marissa,custtest+classicmully@redisrupt.io,,10/30/2014,,0,0,0,Roommate,,r0000639
tl803530,,,,12223334444,,,,,,,,,,,,,lark,,180-2323,,,,Stienstra,Jennifer,custtest+jennifer_stienstra@redisrupt.io,,,,0,0,0,Spouse,,r0000074
tl804381,,,,,,,,,,,,,,,,,lark,,170-2120,,,,Forman,Sean,custtest+seanwforman@redisrupt.io,,,,0,0,0,Spouse,,r0000067
tn118704,,,,,,,,,,,,,,,,,lark,,300-0118,,,,Kacmar,Carla,custtest+carla.kacmar@redisrupt.io,,,,0,0,0,Spouse,,r0000099
tn118848,,,12223334444,,,,,,,,,,,,,,lark,,210-2303,,,,Garanzini,Salvatorr,custtest+garanzsl@redisrupt.io,,,,0,0,0,Spouse,,r0000083
tn120171,,,,,,,,,,,,,,,,,lark,,300-0222,,,,Killian,Lou,custtest+lkillian@redisrupt.io,,,,0,0,0,Roommate,,r0000028
tn121873,,,,12223334444,,BMW BLK 328i 2013,6YSE049,,,,,,,,,,lark,,170-2306,,,,Kazakaitis,Michael,custtest+mkaz2279@redisrupt.io,,,,0,0,0,Spouse,,r0000069
tn121947,,,,,,,,,,,,,,,,,lark,,180-2253,,,,Moore,Ryan,custtest+ryan.moore@redisrupt.io,,,,0,-1,0,Spouse,,r0000073
tn123657,,,,,,,,,,,,,,,,,lark,,160-2137,,,,Mackin,Olga,custtest+omackin@redisrupt.io,,,,0,-1,0,Roommate,,r0000059
tn124696,,,,,,,,,,,,,,,,,lark,,210-2203,,,,Kyle,Printz,custtest+kyleprintz@redisrupt.io,,,,1,0,0,Spouse,,r0000148
tn125920,,,,,,,,,,,,,,,,,lark,,210-2205,,,,Pandey,Akhilesh,custtest+akhil_nex@redisrupt.io,,,,0,-1,0,Spouse,,r0000081
tn126563,,,,,,,,,,,,,,,,,lark,,170-2224,,,,Trofimenko,Yulia,,,,,0,0,0,,,r0000564
tn126570,,,,,,,,,,,,,,,,,lark,,180-2247,,,,,,custtest+jdion@redisrupt.io,,,0,0,0,,,r0022773
tn126570,,12223334444,,,,,,,,,,,,,,,lark,,180-2247,,,,Prewitt,Keith,custtest+keith@redisrupt.io,,,,1,0,0,Roommate,,r0000601
tn126910,,,,,,,,,,,,,,,,,lark,,500-0232,,,,Petrie,Barbara,,,06/01/2014,09/30/2014,1,0,0,Roommate,,r0000505
tn126910,,,,,,,,,,,,,,,,,lark,,500-0232,,,,Hoeller,Sebastian,custtest+s.hoeller1@redisrupt.io,,10/01/2014,,0,0,0,,,r0000633
tn127306,,,,,,,,,,,,,,,,,lark,,180-2139,,,,Erickson,Ernest,custtest+erej45@redisrupt.io,,,,0,0,0,Roommate,,r0000070
tn128290,,,,,,,,,,,,,,,,,lark,,100-0302,,,,Mattos,Denise,custtest+mattoshopper@redisrupt.io,,,,0,0,0,Roommate,,r0000004
tn128777,,,,,,,,,,,,,,,,,lark,,210-2301,,,,,,,,,,1,-1,0,,,r0000149
tn128819,,,,,,,,,,,,,,,,,lark,,500-0225,,,,Brown,Cathleen,,,,,1,0,0,Roommate,,r0000137
tn128830,,,12223334444,,,,,,,,,,,,,,lark,,900-0137,,,,Kaya,Ender,custtest+endermk@redisrupt.io,,,,1,0,0,Spouse,,r0000109
tn129035,,,,,,,,,,,,,,,,,lark,,500-0227,,,,Jimenez,Rueben,custtest+ruebenjimenez@redisrupt.io,,02/24/2012,,0,0,0,Spouse,,r0000595
tn129583,,,,,,,,,,,,,,,,,lark,,100-0206,,,,Rowe,Peter,,,,,0,0,0,,,r0000399
tn129839,,,,,12223334444,,,,,,,,,,,,lark,,160-2318,,,,Zmyslowski,Andrew,custtest+andy@redisrupt.io,,,,0,0,0,Spouse,,r0000065
tn130013,,,,12223334444,,,,,,,,,,,,,lark,,270-0285,,,,Eastis,Sabrina,custtest+seastis@redisrupt.io,,,,0,0,0,Roommate,,r0000022
tn130412,,,,,,,,,,,,,,,,,lark,,160-2237,,,,De Oliveira,Jose,,,,,0,0,0,Spouse,,r0000061
tn131055,,,,,,,,,,,,,,,,,lark,,250-0277,,,,Ruiz,Daniel,custtest+u197@redisrupt.io,,,,0,0,0,Roommate,,r0000091
tn131282,,,,,,,,,,,,,,,,,lark,,150-2230,,,,Dyer,Kenneth,custtest+no@redisrupt.io,,,,0,0,0,Spouse,,r0000055
tn131686,,,,,,,,,,,,,,,,,lark,,180-2252,,,,,,,,,,0,0,0,Roommate,,r0000152
tn131686,,,12223334444,,,,,,,,,,,,,,lark,,180-2252,,,,Garcia,Nicholas,custtest+nicholas.garcia@redisrupt.io,,,,1,0,0,Spouse,,r0000358
tn131713,,,12223334444,,,,,,,,,,,,,,lark,,180-2320,,,,Gonzalez,Linda,custtest+l.m.gonzalez@redisrupt.io,,09/01/2014,10/31/2014,1,-1,0,Roommate,,r0000630
tn131919,,,,,,,,,,,,,,,,,lark,,180-2145,,,,Baeli,Martha,custtest+martha@redisrupt.io,,,,1,0,0,Spouse,,r0000071
tn131943,,,12223334444,12223334444,,,,,,,,,,,,,lark,,140-2259,,,,Walley,Timothy,custtest+fwalley@redisrupt.io,,,,0,0,0,Guarantor,,r0000046
tn131943,,,,,,,,,,,,,,,,,lark,,140-2259,,,,Baumgarten,Emily,custtest+emily.baumgarten@redisrupt.io,,,,0,0,0,Spouse,,r0000047
tn132221,,12223334444,12223334444,,,,,,,,,,,,,,lark,,270-0288,,,,Gleason,Patrick,custtest+patrick.gleason@redisrupt.io,,,,0,0,0,Roommate,,r0000096
tn132222,,,,,12223334444,,,,,,,,,,,,lark,,160-2311,,,,Shields,Katherine,custtest+katherine.s.shields@redisrupt.io,,,,0,0,0,Roommate,,r0000062
tn132273,,,,,,,,,,,,,,,,,lark,,500-0226,,,,Dennis,Cynthia,custtest+cynthia.dennis64@redisrupt.io,,,,0,0,0,Roommate,,r0000105
tn132603,,,,,,,,,,,,,,,,,lark,,300-0215,,,,Weiner,Rebecca,custtest+bex1119@redisrupt.io,,,,0,-1,0,Spouse,,r0000102
tn132796,,,,,,,,,,,,,,,,,lark,,230-0266,,,,Harrington Peroni,Diana,custtest+dianaharring@redisrupt.io,,,,0,0,0,Spouse,,r0000086
tn132798,,,,,,,,,,,,,,,,,lark,,270-0291,,,,Jaffe,Jordan,custtest+jordanjaffe@redisrupt.io,,,,0,-1,0,Spouse,,r0000097
tn132852,,,,,,,,,,,,,,,,,lark,,180-2149,,,,Harris,Ronald,custtest+ronald_harris@redisrupt.io,,,,0,0,0,Roommate,,r0000015
tn132913,,,,12223334444,,,,,,,,,,,,,lark,,250-0278,,,,Aker,William,custtest+william.aker8@redisrupt.io,,,,0,0,0,Roommate,,r0000092
tn133079,,,,,,Toyota Prius,,Nelson Staff,,,,,,,,,lark,,300-0220,,,,Farmer,Paula,custtest+paulajf.3@redisrupt.io,,12/15/2013,,0,0,0,Roommate,,r0000371
tn133105,,,,,,,,,,,,,,,,,lark,,140-2255,,,,Arnold,Cameron,custtest+carnold164@redisrupt.io,,,,0,0,0,Spouse,,r0028618
tn133107,,,,,,,,,,,,,,,,,lark,,900-0142,,,,Litvinchuk,Tatsiana,custtest+tatyana.litvinchuk@redisrupt.io,,,,0,-1,0,Spouse,,r0022814
tn133151,,,,,,,,,,,,,,,,,lark,,210-2206,,,,Coon,Hanna,,,,,0,0,0,,,r0000608
tn133247,,,12223334444,,,,,,,,,,,,,,lark,,150-2232,,,,Taylor,Michael,custtest+michael35taylor@redisrupt.io,,,,0,0,0,Roommate,,r0000057
tn133251,,,,12223334444,,,,,,,,,,,,,lark,,190-2220,,,,Nunez,Johnny,custtest+mononomo8@redisrupt.io,,,,0,0,0,Spouse,,r0000079
tn133488,,,12223334444,,,,,,,,,,,,,,lark,,160-2313,,,,Borges,Christian,custtest+christian-borges@redisrupt.io,,,,0,0,0,Spouse,,r0027369
tn133645,,,,,,,,,,,,,,,,,lark,,900-0239,,,,Chastnyy,Sergey,,,,,0,0,0,,,r0022719
tn133815,,,,,,,,,,,,,,,,,lark,,130-0314,,,,Deutsch,Devora,custtest+devora_bzb@redisrupt.io,,,,0,0,0,Roommate,,r0000008
tn134104,,,,12223334444,,,,,,,,,,,,,lark,,190-2110,,,,Lavee-Dixon,Danielle,custtest+dani.lavee@redisrupt.io,,,,0,0,0,Roommate,,r0000075
tn134252,,,,,,,,,,,,,,,,,lark,,270-0175,,,,Chandra,Nitya,custtest+nvnath@redisrupt.io,,,,0,0,0,Spouse,,r0000093
tn134336,,,,,,,,,,,,,,,,,lark,,140-2330,,,,Gause,Susan,custtest+scgause@redisrupt.io,,,,0,0,0,Roommate,,r0000052
tn134417,,,,,,,,,,,,,,,,,lark,,160-2132,,,,Heath,Ryan,custtest+r.heath1@redisrupt.io,,,,1,0,0,Roommate,,r0000389
tn134631,,,,,,,,,,,,,,,,,lark,,270-0284,,,,Dalmacio,Sarah-Elizabeth,,,,07/31/2014,0,0,0,Roommate,,r0000095
tn134701,,,,,,,,,,,,,,,,,lark,,270-0292,,,,Fund,Andrea,custtest+infund@redisrupt.io,,,,0,0,0,,,r0000535
tn135432,,,,12223334444,,,,,,,,,,,,,lark,,270-0281,,,,Coulter,Joshua,custtest+Coulterj@redisrupt.io,,,,0,0,0,Roommate,,r0000094
tn136623,,,,,,,,,,,,,,,,,lark,,130-0156,,,,Blake,Jennifer,custtest+jennifereblake1@redisrupt.io,,,,0,0,0,Spouse,,r0000037
